source_file,experiment_id,run_id,status,error_message,scenario,batch_id,output_dir,profile_id,profile_description,model,method,method_name,method_family,literature_inspiration,temperature,num_predict,timeout,n_examples_requested,selection_seed_config,structured_expected_length,structured_frequency,structured_timestamp_required,structured_value_min,structured_value_max,structured_trend_expected,structured_seasonality_expected,structured_seasonality_period,structured_expected_anomalies,structured_anomaly_type,structured_noise_expected,structured_flat_trend_threshold,structured_seasonality_threshold,structured_anomaly_tolerance,selection_strategy,reference_bank_used,n_examples_selected,selected_reference_ids,selection_seed,effective_seed,knn_feature_columns,selected_reference_distances,mean_neighbor_distance,fallback_used,fallback_reason,generated_context_count,generated_context_experiment_ids,residual_feature_columns,selected_reference_residual_distances,tabgen_icl_selection_rule,n_candidate_subsets,best_candidate_distance,mean_residual_distance,harmonic_selection_rule,anchor_reference_id,anchor_position,chatts_inspired,trend_attribute,periodicity_attribute,local_fluctuation_attribute,noise_attribute,epic_inspired,selected_reference_roles,selected_reference_group_descriptions,feedback_applied,final_attempt_name,initial_valid_series,initial_failed_checks,refined_valid_series,refined_failed_checks,n_candidates,n_successful_candidates,n_valid_candidates,valid_candidates_rate,best_candidate_id,best_candidate_quality_score,best_candidate_n_failed_checks,raw_json_valid,parse_repaired,repair_type,parse_error,profile_parse_success,profile_parse_error_type,timestamp_source,length_curation_applied,generated_length_before_curation,target_length,completed_points,truncated_points,length_curation_strategy,values_before_curation_length,values_after_curation_length,curation_change_rate,valid_series,failed_checks,length,expected_length,length_ok,timestamps_not_null,values_not_null,daily_frequency_ok,range_ok,values_numeric,increasing_trend_ok,decreasing_trend_ok,no_strong_trend_ok,no_strong_trend_threshold,weekly_seasonality_ok,weekly_autocorrelation_validation,anomaly_count_validation,expected_anomaly_count,anomaly_threshold,anomaly_count_ok,trend_slope_validation,mean,std,min,max,trend_slope,weekly_autocorrelation,anomaly_count,strict_llm_valid,curated_series_valid,profile_compliance_score,formal_validity_score,temporal_profile_score,profile_final_valid,llm_profile_compliance_score,llm_formal_validity_score,llm_temporal_profile_score,final_profile_compliance_score,final_formal_validity_score,final_temporal_profile_score,llm_generated_length,llm_numeric_generated_length,llm_expected_length,llm_invalid_numeric_count,llm_min_generated,llm_max_generated,llm_mean_generated,llm_std_generated,llm_length_score,llm_numeric_validity_score,llm_timestamp_score,llm_range_score,llm_out_of_range_count,llm_range_violation_rate,llm_trend_observed,llm_trend_score,llm_seasonality_strength,llm_seasonality_score,llm_detected_anomalies,llm_expected_anomalies,llm_anomaly_difference,llm_anomaly_score,llm_noise_ratio,llm_noise_score,llm_final_valid,final_generated_length,final_numeric_generated_length,final_expected_length,final_invalid_numeric_count,final_length_score,final_numeric_validity_score,final_timestamp_score,final_range_score,final_trend_score,final_seasonality_score,final_anomaly_score,final_noise_score,final_detected_anomalies,final_noise_ratio,final_valid_profile_metric,elapsed_time_seconds,timestamp_run,parse_success,legacy_structural_valid,legacy_temporal_valid,legacy_final_recomputed,curation_intensity
outputs_method_comparison_30runs/P1_20_canonical_few_shot_llama3.2_1b_method_comparison_llama1b_30runs_run10_metrics.json,P1_20_canonical_few_shot_llama3.2_1b_method_comparison_llama1b_30runs_run10,10,success,,from_scratch,method_comparison_llama1b_30runs,/home/carmen_montes/tfm-series-sinteticas/outputs_method_comparison_30runs,P1_20,"Short daily univariate time series with stable behaviour, no strong trend, no seasonality and no anomalies.",llama3.2:1b,canonical_few_shot,Canonical few-shot prompting,few_shot_prompting,Few-shot prompting with manually designed canonical examples,0.2,4096,600,3,42,20,D,False,0.0,1000.0,flat,none,,0,,low,0.3,0.3,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,extracted_numeric_values_from_text,,True,extracted_numeric_values_from_text,llm_output,False,20.0,20.0,0,0,,20,20,0.0,False,no_strong_trend_ok,20.0,20.0,True,True,True,True,True,True,False,True,False,0.3,False,,,,,False,-9.112781954887232,282.0,417.90668814940017,0.0,1000.0,-9.112781954887232,-0.2759784645971711,5.0,False,False,0.07500264028726308,0.85,0.08823840033795657,False,0.07500264028726308,0.85,0.08823840033795657,0.10571428571428546,1.0,0.10571428571428546,20,20,20,0,-5.0,2024.0,537.0,860.2023017872017,1.0,1.0,1.0,0.25,15,0.75,0.1941139195944521,0.3529536013518263,0.38327089285559884,0.0,5,0,5,0.0,0.41984079828836796,0.0,False,20,20,20,0,1.0,1.0,1.0,1.0,0.4228571428571418,0.0,0.0,0.0,5,0.41458995051456465,False,79.34889101982117,2026-06-17T21:05:02.935850,True,True,False,False,0
outputs_method_comparison_30runs/P1_20_canonical_few_shot_llama3.2_1b_method_comparison_llama1b_30runs_run11_metrics.json,P1_20_canonical_few_shot_llama3.2_1b_method_comparison_llama1b_30runs_run11,11,success,,from_scratch,method_comparison_llama1b_30runs,/home/carmen_montes/tfm-series-sinteticas/outputs_method_comparison_30runs,P1_20,"Short daily univariate time series with stable behaviour, no strong trend, no seasonality and no anomalies.",llama3.2:1b,canonical_few_shot,Canonical few-shot prompting,few_shot_prompting,Few-shot prompting with manually designed canonical examples,0.2,4096,600,3,42,20,D,False,0.0,1000.0,flat,none,,0,,low,0.3,0.3,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,extracted_numeric_values_from_text,,True,extracted_numeric_values_from_text,llm_output,False,20.0,20.0,0,0,,20,20,0.0,False,no_strong_trend_ok,20.0,20.0,True,True,True,True,True,True,False,True,False,0.3,False,,,,,False,-9.112781954887232,282.0,417.90668814940017,0.0,1000.0,-9.112781954887232,-0.2759784645971711,5.0,False,False,0.07500264028726308,0.85,0.08823840033795657,False,0.07500264028726308,0.85,0.08823840033795657,0.10571428571428546,1.0,0.10571428571428546,20,20,20,0,-5.0,2024.0,537.0,860.2023017872017,1.0,1.0,1.0,0.25,15,0.75,0.1941139195944521,0.3529536013518263,0.38327089285559884,0.0,5,0,5,0.0,0.41984079828836796,0.0,False,20,20,20,0,1.0,1.0,1.0,1.0,0.4228571428571418,0.0,0.0,0.0,5,0.41458995051456465,False,82.3399965763092,2026-06-17T21:45:17.032614,True,True,False,False,0
outputs_method_comparison_30runs/P1_20_canonical_few_shot_llama3.2_1b_method_comparison_llama1b_30runs_run12_metrics.json,P1_20_canonical_few_shot_llama3.2_1b_method_comparison_llama1b_30runs_run12,12,success,,from_scratch,method_comparison_llama1b_30runs,/home/carmen_montes/tfm-series-sinteticas/outputs_method_comparison_30runs,P1_20,"Short daily univariate time series with stable behaviour, no strong trend, no seasonality and no anomalies.",llama3.2:1b,canonical_few_shot,Canonical few-shot prompting,few_shot_prompting,Few-shot prompting with manually designed canonical examples,0.2,4096,600,3,42,20,D,False,0.0,1000.0,flat,none,,0,,low,0.3,0.3,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,extracted_numeric_values_from_text,,True,extracted_numeric_values_from_text,llm_output,False,20.0,20.0,0,0,,20,20,0.0,False,no_strong_trend_ok,20.0,20.0,True,True,True,True,True,True,False,True,False,0.3,False,,,,,False,-9.112781954887232,282.0,417.90668814940017,0.0,1000.0,-9.112781954887232,-0.2759784645971711,5.0,False,False,0.07500264028726308,0.85,0.08823840033795657,False,0.07500264028726308,0.85,0.08823840033795657,0.10571428571428546,1.0,0.10571428571428546,20,20,20,0,-5.0,2024.0,537.0,860.2023017872017,1.0,1.0,1.0,0.25,15,0.75,0.1941139195944521,0.3529536013518263,0.38327089285559884,0.0,5,0,5,0.0,0.41984079828836796,0.0,False,20,20,20,0,1.0,1.0,1.0,1.0,0.4228571428571418,0.0,0.0,0.0,5,0.41458995051456465,False,57.93247699737549,2026-06-17T22:44:34.930454,True,True,False,False,0
outputs_method_comparison_30runs/P1_20_canonical_few_shot_llama3.2_1b_method_comparison_llama1b_30runs_run13_metrics.json,P1_20_canonical_few_shot_llama3.2_1b_method_comparison_llama1b_30runs_run13,13,success,,from_scratch,method_comparison_llama1b_30runs,/home/carmen_montes/tfm-series-sinteticas/outputs_method_comparison_30runs,P1_20,"Short daily univariate time series with stable behaviour, no strong trend, no seasonality and no anomalies.",llama3.2:1b,canonical_few_shot,Canonical few-shot prompting,few_shot_prompting,Few-shot prompting with manually designed canonical examples,0.2,4096,600,3,42,20,D,False,0.0,1000.0,flat,none,,0,,low,0.3,0.3,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,extracted_numeric_values_from_text,,True,extracted_numeric_values_from_text,llm_output,False,20.0,20.0,0,0,,20,20,0.0,False,no_strong_trend_ok,20.0,20.0,True,True,True,True,True,True,False,True,False,0.3,False,,,,,False,-9.112781954887232,282.0,417.90668814940017,0.0,1000.0,-9.112781954887232,-0.2759784645971711,5.0,False,False,0.07500264028726308,0.85,0.08823840033795657,False,0.07500264028726308,0.85,0.08823840033795657,0.10571428571428546,1.0,0.10571428571428546,20,20,20,0,-5.0,2024.0,537.0,860.2023017872017,1.0,1.0,1.0,0.25,15,0.75,0.1941139195944521,0.3529536013518263,0.38327089285559884,0.0,5,0,5,0.0,0.41984079828836796,0.0,False,20,20,20,0,1.0,1.0,1.0,1.0,0.4228571428571418,0.0,0.0,0.0,5,0.41458995051456465,False,65.3369505405426,2026-06-17T23:24:16.709550,True,True,False,False,0
outputs_method_comparison_30runs/P1_20_canonical_few_shot_llama3.2_1b_method_comparison_llama1b_30runs_run14_metrics.json,P1_20_canonical_few_shot_llama3.2_1b_method_comparison_llama1b_30runs_run14,14,success,,from_scratch,method_comparison_llama1b_30runs,/home/carmen_montes/tfm-series-sinteticas/outputs_method_comparison_30runs,P1_20,"Short daily univariate time series with stable behaviour, no strong trend, no seasonality and no anomalies.",llama3.2:1b,canonical_few_shot,Canonical few-shot prompting,few_shot_prompting,Few-shot prompting with manually designed canonical examples,0.2,4096,600,3,42,20,D,False,0.0,1000.0,flat,none,,0,,low,0.3,0.3,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,extracted_numeric_values_from_text,,True,extracted_numeric_values_from_text,llm_output,False,20.0,20.0,0,0,,20,20,0.0,False,no_strong_trend_ok,20.0,20.0,True,True,True,True,True,True,False,True,False,0.3,False,,,,,False,-9.112781954887232,282.0,417.90668814940017,0.0,1000.0,-9.112781954887232,-0.2759784645971711,5.0,False,False,0.07500264028726308,0.85,0.08823840033795657,False,0.07500264028726308,0.85,0.08823840033795657,0.10571428571428546,1.0,0.10571428571428546,20,20,20,0,-5.0,2024.0,537.0,860.2023017872017,1.0,1.0,1.0,0.25,15,0.75,0.1941139195944521,0.3529536013518263,0.38327089285559884,0.0,5,0,5,0.0,0.41984079828836796,0.0,False,20,20,20,0,1.0,1.0,1.0,1.0,0.4228571428571418,0.0,0.0,0.0,5,0.41458995051456465,False,91.28947734832764,2026-06-18T00:17:30.257469,True,True,False,False,0
outputs_method_comparison_30runs/P1_20_canonical_few_shot_llama3.2_1b_method_comparison_llama1b_30runs_run15_metrics.json,P1_20_canonical_few_shot_llama3.2_1b_method_comparison_llama1b_30runs_run15,15,success,,from_scratch,method_comparison_llama1b_30runs,/home/carmen_montes/tfm-series-sinteticas/outputs_method_comparison_30runs,P1_20,"Short daily univariate time series with stable behaviour, no strong trend, no seasonality and no anomalies.",llama3.2:1b,canonical_few_shot,Canonical few-shot prompting,few_shot_prompting,Few-shot prompting with manually designed canonical examples,0.2,4096,600,3,42,20,D,False,0.0,1000.0,flat,none,,0,,low,0.3,0.3,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,extracted_numeric_values_from_text,,True,extracted_numeric_values_from_text,llm_output,False,20.0,20.0,0,0,,20,20,0.0,False,no_strong_trend_ok,20.0,20.0,True,True,True,True,True,True,False,True,False,0.3,False,,,,,False,-9.112781954887232,282.0,417.90668814940017,0.0,1000.0,-9.112781954887232,-0.2759784645971711,5.0,False,False,0.07500264028726308,0.85,0.08823840033795657,False,0.07500264028726308,0.85,0.08823840033795657,0.10571428571428546,1.0,0.10571428571428546,20,20,20,0,-5.0,2024.0,537.0,860.2023017872017,1.0,1.0,1.0,0.25,15,0.75,0.1941139195944521,0.3529536013518263,0.38327089285559884,0.0,5,0,5,0.0,0.41984079828836796,0.0,False,20,20,20,0,1.0,1.0,1.0,1.0,0.4228571428571418,0.0,0.0,0.0,5,0.41458995051456465,False,69.48505783081055,2026-06-18T00:57:23.483497,True,True,False,False,0
outputs_method_comparison_30runs/P1_20_canonical_few_shot_llama3.2_1b_method_comparison_llama1b_30runs_run16_metrics.json,P1_20_canonical_few_shot_llama3.2_1b_method_comparison_llama1b_30runs_run16,16,success,,from_scratch,method_comparison_llama1b_30runs,/home/carmen_montes/tfm-series-sinteticas/outputs_method_comparison_30runs,P1_20,"Short daily univariate time series with stable behaviour, no strong trend, no seasonality and no anomalies.",llama3.2:1b,canonical_few_shot,Canonical few-shot prompting,few_shot_prompting,Few-shot prompting with manually designed canonical examples,0.2,4096,600,3,42,20,D,False,0.0,1000.0,flat,none,,0,,low,0.3,0.3,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,extracted_numeric_values_from_text,,True,extracted_numeric_values_from_text,llm_output,False,20.0,20.0,0,0,,20,20,0.0,False,no_strong_trend_ok,20.0,20.0,True,True,True,True,True,True,False,True,False,0.3,False,,,,,False,-9.112781954887232,282.0,417.90668814940017,0.0,1000.0,-9.112781954887232,-0.2759784645971711,5.0,False,False,0.07500264028726308,0.85,0.08823840033795657,False,0.07500264028726308,0.85,0.08823840033795657,0.10571428571428546,1.0,0.10571428571428546,20,20,20,0,-5.0,2024.0,537.0,860.2023017872017,1.0,1.0,1.0,0.25,15,0.75,0.1941139195944521,0.3529536013518263,0.38327089285559884,0.0,5,0,5,0.0,0.41984079828836796,0.0,False,20,20,20,0,1.0,1.0,1.0,1.0,0.4228571428571418,0.0,0.0,0.0,5,0.41458995051456465,False,88.56430745124817,2026-06-18T01:36:54.179020,True,True,False,False,0
outputs_method_comparison_30runs/P1_20_canonical_few_shot_llama3.2_1b_method_comparison_llama1b_30runs_run17_metrics.json,P1_20_canonical_few_shot_llama3.2_1b_method_comparison_llama1b_30runs_run17,17,success,,from_scratch,method_comparison_llama1b_30runs,/home/carmen_montes/tfm-series-sinteticas/outputs_method_comparison_30runs,P1_20,"Short daily univariate time series with stable behaviour, no strong trend, no seasonality and no anomalies.",llama3.2:1b,canonical_few_shot,Canonical few-shot prompting,few_shot_prompting,Few-shot prompting with manually designed canonical examples,0.2,4096,600,3,42,20,D,False,0.0,1000.0,flat,none,,0,,low,0.3,0.3,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,extracted_numeric_values_from_text,,True,extracted_numeric_values_from_text,llm_output,False,20.0,20.0,0,0,,20,20,0.0,False,no_strong_trend_ok,20.0,20.0,True,True,True,True,True,True,False,True,False,0.3,False,,,,,False,-9.112781954887232,282.0,417.90668814940017,0.0,1000.0,-9.112781954887232,-0.2759784645971711,5.0,False,False,0.07500264028726308,0.85,0.08823840033795657,False,0.07500264028726308,0.85,0.08823840033795657,0.10571428571428546,1.0,0.10571428571428546,20,20,20,0,-5.0,2024.0,537.0,860.2023017872017,1.0,1.0,1.0,0.25,15,0.75,0.1941139195944521,0.3529536013518263,0.38327089285559884,0.0,5,0,5,0.0,0.41984079828836796,0.0,False,20,20,20,0,1.0,1.0,1.0,1.0,0.4228571428571418,0.0,0.0,0.0,5,0.41458995051456465,False,97.6152732372284,2026-06-18T02:35:29.488312,True,True,False,False,0
outputs_method_comparison_30runs/P1_20_canonical_few_shot_llama3.2_1b_method_comparison_llama1b_30runs_run18_metrics.json,P1_20_canonical_few_shot_llama3.2_1b_method_comparison_llama1b_30runs_run18,18,success,,from_scratch,method_comparison_llama1b_30runs,/home/carmen_montes/tfm-series-sinteticas/outputs_method_comparison_30runs,P1_20,"Short daily univariate time series with stable behaviour, no strong trend, no seasonality and no anomalies.",llama3.2:1b,canonical_few_shot,Canonical few-shot prompting,few_shot_prompting,Few-shot prompting with manually designed canonical examples,0.2,4096,600,3,42,20,D,False,0.0,1000.0,flat,none,,0,,low,0.3,0.3,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,extracted_numeric_values_from_text,,True,extracted_numeric_values_from_text,llm_output,False,20.0,20.0,0,0,,20,20,0.0,False,no_strong_trend_ok,20.0,20.0,True,True,True,True,True,True,False,True,False,0.3,False,,,,,False,-9.112781954887232,282.0,417.90668814940017,0.0,1000.0,-9.112781954887232,-0.2759784645971711,5.0,False,False,0.07500264028726308,0.85,0.08823840033795657,False,0.07500264028726308,0.85,0.08823840033795657,0.10571428571428546,1.0,0.10571428571428546,20,20,20,0,-5.0,2024.0,537.0,860.2023017872017,1.0,1.0,1.0,0.25,15,0.75,0.1941139195944521,0.3529536013518263,0.38327089285559884,0.0,5,0,5,0.0,0.41984079828836796,0.0,False,20,20,20,0,1.0,1.0,1.0,1.0,0.4228571428571418,0.0,0.0,0.0,5,0.41458995051456465,False,80.02918529510498,2026-06-18T03:31:44.409665,True,True,False,False,0
outputs_method_comparison_30runs/P1_20_canonical_few_shot_llama3.2_1b_method_comparison_llama1b_30runs_run19_metrics.json,P1_20_canonical_few_shot_llama3.2_1b_method_comparison_llama1b_30runs_run19,19,success,,from_scratch,method_comparison_llama1b_30runs,/home/carmen_montes/tfm-series-sinteticas/outputs_method_comparison_30runs,P1_20,"Short daily univariate time series with stable behaviour, no strong trend, no seasonality and no anomalies.",llama3.2:1b,canonical_few_shot,Canonical few-shot prompting,few_shot_prompting,Few-shot prompting with manually designed canonical examples,0.2,4096,600,3,42,20,D,False,0.0,1000.0,flat,none,,0,,low,0.3,0.3,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,extracted_numeric_values_from_text,,True,extracted_numeric_values_from_text,llm_output,False,20.0,20.0,0,0,,20,20,0.0,False,no_strong_trend_ok,20.0,20.0,True,True,True,True,True,True,False,True,False,0.3,False,,,,,False,-9.112781954887232,282.0,417.90668814940017,0.0,1000.0,-9.112781954887232,-0.2759784645971711,5.0,False,False,0.07500264028726308,0.85,0.08823840033795657,False,0.07500264028726308,0.85,0.08823840033795657,0.10571428571428546,1.0,0.10571428571428546,20,20,20,0,-5.0,2024.0,537.0,860.2023017872017,1.0,1.0,1.0,0.25,15,0.75,0.1941139195944521,0.3529536013518263,0.38327089285559884,0.0,5,0,5,0.0,0.41984079828836796,0.0,False,20,20,20,0,1.0,1.0,1.0,1.0,0.4228571428571418,0.0,0.0,0.0,5,0.41458995051456465,False,104.20545220375061,2026-06-18T04:15:30.609759,True,True,False,False,0
outputs_method_comparison_30runs/P1_20_canonical_few_shot_llama3.2_1b_method_comparison_llama1b_30runs_run1_metrics.json,P1_20_canonical_few_shot_llama3.2_1b_method_comparison_llama1b_30runs_run1,1,success,,from_scratch,method_comparison_llama1b_30runs,/home/carmen_montes/tfm-series-sinteticas/outputs_method_comparison_30runs,P1_20,"Short daily univariate time series with stable behaviour, no strong trend, no seasonality and no anomalies.",llama3.2:1b,canonical_few_shot,Canonical few-shot prompting,few_shot_prompting,Few-shot prompting with manually designed canonical examples,0.2,4096,600,3,42,20,D,False,0.0,1000.0,flat,none,,0,,low,0.3,0.3,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,extracted_numeric_values_from_text,,True,extracted_numeric_values_from_text,llm_output,False,20.0,20.0,0,0,,20,20,0.0,False,no_strong_trend_ok,20.0,20.0,True,True,True,True,True,True,False,True,False,0.3,False,,,,,False,-9.112781954887232,282.0,417.90668814940017,0.0,1000.0,-9.112781954887232,-0.2759784645971711,5.0,False,False,0.07500264028726308,0.85,0.08823840033795657,False,0.07500264028726308,0.85,0.08823840033795657,0.10571428571428546,1.0,0.10571428571428546,20,20,20,0,-5.0,2024.0,537.0,860.2023017872017,1.0,1.0,1.0,0.25,15,0.75,0.1941139195944521,0.3529536013518263,0.38327089285559884,0.0,5,0,5,0.0,0.41984079828836796,0.0,False,20,20,20,0,1.0,1.0,1.0,1.0,0.4228571428571418,0.0,0.0,0.0,5,0.41458995051456465,False,61.67495679855347,2026-06-17T14:16:11.696971,True,True,False,False,0
outputs_method_comparison_30runs/P1_20_canonical_few_shot_llama3.2_1b_method_comparison_llama1b_30runs_run20_metrics.json,P1_20_canonical_few_shot_llama3.2_1b_method_comparison_llama1b_30runs_run20,20,success,,from_scratch,method_comparison_llama1b_30runs,/home/carmen_montes/tfm-series-sinteticas/outputs_method_comparison_30runs,P1_20,"Short daily univariate time series with stable behaviour, no strong trend, no seasonality and no anomalies.",llama3.2:1b,canonical_few_shot,Canonical few-shot prompting,few_shot_prompting,Few-shot prompting with manually designed canonical examples,0.2,4096,600,3,42,20,D,False,0.0,1000.0,flat,none,,0,,low,0.3,0.3,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,extracted_numeric_values_from_text,,True,extracted_numeric_values_from_text,llm_output,False,20.0,20.0,0,0,,20,20,0.0,False,no_strong_trend_ok,20.0,20.0,True,True,True,True,True,True,False,True,False,0.3,False,,,,,False,-9.112781954887232,282.0,417.90668814940017,0.0,1000.0,-9.112781954887232,-0.2759784645971711,5.0,False,False,0.07500264028726308,0.85,0.08823840033795657,False,0.07500264028726308,0.85,0.08823840033795657,0.10571428571428546,1.0,0.10571428571428546,20,20,20,0,-5.0,2024.0,537.0,860.2023017872017,1.0,1.0,1.0,0.25,15,0.75,0.1941139195944521,0.3529536013518263,0.38327089285559884,0.0,5,0,5,0.0,0.41984079828836796,0.0,False,20,20,20,0,1.0,1.0,1.0,1.0,0.4228571428571418,0.0,0.0,0.0,5,0.41458995051456465,False,65.46288418769836,2026-06-18T05:10:29.486793,True,True,False,False,0
outputs_method_comparison_30runs/P1_20_canonical_few_shot_llama3.2_1b_method_comparison_llama1b_30runs_run21_metrics.json,P1_20_canonical_few_shot_llama3.2_1b_method_comparison_llama1b_30runs_run21,21,success,,from_scratch,method_comparison_llama1b_30runs,/home/carmen_montes/tfm-series-sinteticas/outputs_method_comparison_30runs,P1_20,"Short daily univariate time series with stable behaviour, no strong trend, no seasonality and no anomalies.",llama3.2:1b,canonical_few_shot,Canonical few-shot prompting,few_shot_prompting,Few-shot prompting with manually designed canonical examples,0.2,4096,600,3,42,20,D,False,0.0,1000.0,flat,none,,0,,low,0.3,0.3,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,extracted_numeric_values_from_text,,True,extracted_numeric_values_from_text,llm_output,False,20.0,20.0,0,0,,20,20,0.0,False,no_strong_trend_ok,20.0,20.0,True,True,True,True,True,True,False,True,False,0.3,False,,,,,False,-9.112781954887232,282.0,417.90668814940017,0.0,1000.0,-9.112781954887232,-0.2759784645971711,5.0,False,False,0.07500264028726308,0.85,0.08823840033795657,False,0.07500264028726308,0.85,0.08823840033795657,0.10571428571428546,1.0,0.10571428571428546,20,20,20,0,-5.0,2024.0,537.0,860.2023017872017,1.0,1.0,1.0,0.25,15,0.75,0.1941139195944521,0.3529536013518263,0.38327089285559884,0.0,5,0,5,0.0,0.41984079828836796,0.0,False,20,20,20,0,1.0,1.0,1.0,1.0,0.4228571428571418,0.0,0.0,0.0,5,0.41458995051456465,False,73.64953875541687,2026-06-18T05:48:49.265618,True,True,False,False,0
outputs_method_comparison_30runs/P1_20_canonical_few_shot_llama3.2_1b_method_comparison_llama1b_30runs_run22_metrics.json,P1_20_canonical_few_shot_llama3.2_1b_method_comparison_llama1b_30runs_run22,22,success,,from_scratch,method_comparison_llama1b_30runs,/home/carmen_montes/tfm-series-sinteticas/outputs_method_comparison_30runs,P1_20,"Short daily univariate time series with stable behaviour, no strong trend, no seasonality and no anomalies.",llama3.2:1b,canonical_few_shot,Canonical few-shot prompting,few_shot_prompting,Few-shot prompting with manually designed canonical examples,0.2,4096,600,3,42,20,D,False,0.0,1000.0,flat,none,,0,,low,0.3,0.3,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,extracted_numeric_values_from_text,,True,extracted_numeric_values_from_text,llm_output,False,20.0,20.0,0,0,,20,20,0.0,False,no_strong_trend_ok,20.0,20.0,True,True,True,True,True,True,False,True,False,0.3,False,,,,,False,-9.112781954887232,282.0,417.90668814940017,0.0,1000.0,-9.112781954887232,-0.2759784645971711,5.0,False,False,0.07500264028726308,0.85,0.08823840033795657,False,0.07500264028726308,0.85,0.08823840033795657,0.10571428571428546,1.0,0.10571428571428546,20,20,20,0,-5.0,2024.0,537.0,860.2023017872017,1.0,1.0,1.0,0.25,15,0.75,0.1941139195944521,0.3529536013518263,0.38327089285559884,0.0,5,0,5,0.0,0.41984079828836796,0.0,False,20,20,20,0,1.0,1.0,1.0,1.0,0.4228571428571418,0.0,0.0,0.0,5,0.41458995051456465,False,102.19445443153381,2026-06-18T06:44:14.079302,True,True,False,False,0
outputs_method_comparison_30runs/P1_20_canonical_few_shot_llama3.2_1b_method_comparison_llama1b_30runs_run23_metrics.json,P1_20_canonical_few_shot_llama3.2_1b_method_comparison_llama1b_30runs_run23,23,success,,from_scratch,method_comparison_llama1b_30runs,/home/carmen_montes/tfm-series-sinteticas/outputs_method_comparison_30runs,P1_20,"Short daily univariate time series with stable behaviour, no strong trend, no seasonality and no anomalies.",llama3.2:1b,canonical_few_shot,Canonical few-shot prompting,few_shot_prompting,Few-shot prompting with manually designed canonical examples,0.2,4096,600,3,42,20,D,False,0.0,1000.0,flat,none,,0,,low,0.3,0.3,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,extracted_numeric_values_from_text,,True,extracted_numeric_values_from_text,llm_output,False,20.0,20.0,0,0,,20,20,0.0,False,no_strong_trend_ok,20.0,20.0,True,True,True,True,True,True,False,True,False,0.3,False,,,,,False,-9.112781954887232,282.0,417.90668814940017,0.0,1000.0,-9.112781954887232,-0.2759784645971711,5.0,False,False,0.07500264028726308,0.85,0.08823840033795657,False,0.07500264028726308,0.85,0.08823840033795657,0.10571428571428546,1.0,0.10571428571428546,20,20,20,0,-5.0,2024.0,537.0,860.2023017872017,1.0,1.0,1.0,0.25,15,0.75,0.1941139195944521,0.3529536013518263,0.38327089285559884,0.0,5,0,5,0.0,0.41984079828836796,0.0,False,20,20,20,0,1.0,1.0,1.0,1.0,0.4228571428571418,0.0,0.0,0.0,5,0.41458995051456465,False,72.41088819503784,2026-06-18T07:38:03.487889,True,True,False,False,0
