batch_id,model,profile_id,method,n_runs,success_rate,raw_json_valid_rate,parse_repaired_rate,parse_success_rate,strict_llm_valid_rate,curated_series_valid_rate,mean_llm_profile_compliance_score,std_llm_profile_compliance_score,mean_llm_formal_validity_score,mean_llm_temporal_profile_score,mean_final_profile_compliance_score,mean_final_formal_validity_score,mean_final_temporal_profile_score,length_curation_rate,mean_completed_points,mean_truncated_points,mean_curation_intensity,mean_curation_change_rate,mean_llm_length_score,mean_llm_numeric_validity_score,mean_llm_range_score,mean_llm_trend_score,mean_llm_seasonality_score,mean_llm_anomaly_score,mean_llm_noise_score,mean_final_length_score,mean_final_range_score,mean_final_trend_score,mean_final_seasonality_score,mean_final_anomaly_score,mean_final_noise_score,legacy_valid_series_rate,legacy_structural_valid_rate,legacy_temporal_valid_rate,legacy_final_recomputed_rate,mean_slope,std_slope,weekly_seasonality_rate,no_strong_trend_rate,mean_weekly_autocorrelation,anomaly_count_rate,mean_anomaly_count,mean_value,mean_std,mean_time_seconds,std_time_seconds
llm_comparison_server_4models_30runs,llama3.2:1b,P1_20,epic_grouped_attribute_few_shot,30,1.0,0.0,1.0,1.0,0.0,0.0,0.6713458885376349,0.06486753533992856,0.9056666666666666,0.7415958885376349,0.5822270157535344,1.0,0.5822270157535344,0.7,9.433333333333334,0.0,9.433333333333334,0.4716666666666667,0.5283333333333333,1.0,1.0,0.2997168874838729,0.6666666666666666,1.0,1.0,1.0,1.0,0.2997168874838729,0.06252450886359792,0.9666666666666667,1.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.46985639097744236,0.6931315956749787,0.0,0.3333333333333333,0.017564914996142374,0.0,,112.34125,4.015669303513707,5.517334628105163,1.1731049261874578
llm_comparison_server_4models_30runs,llama3.2:1b,P1_20,harmonic_knn,30,1.0,0.6,0.4,1.0,0.0,0.0,0.6128930086940113,0.08778722274621291,0.9156666666666666,0.6691244774340015,0.49159745255844206,1.0,0.49159745255844206,1.0,8.433333333333334,0.0,8.433333333333334,0.4216666666666667,0.5783333333333334,1.0,1.0,0.20340492798689175,0.6333333333333333,1.0,0.8397596484157807,1.0,1.0,0.292820762394315,0.1569023811727866,0.5166666666666667,1.0,0.4,1.0,0.4,0.4,0.7659854636591468,2.787591679060863,0.0,0.4,0.1537022730422767,0.0,,119.51063333333333,9.82186669864485,1.6065412123998006,0.8140558636237368
llm_comparison_server_4models_30runs,llama3.2:1b,P1_20,prompt_only,30,1.0,1.0,0.0,1.0,0.0,0.0,0.6609536945812807,0.04166261801615108,0.881271592775041,0.75,0.6829743699832622,1.0,0.6829743699832622,0.4,0.0,2.5,2.5,0.125,0.875,1.0,0.5313579638752053,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7639473684210524,1.0,0.9679501115119967,0.0,1.0,0.0,0.0,26.699248120300748,1.63841850949607,0.0,0.0,0.7606357936583039,0.0,,852.7,168.42450039498075,8.79419566790263,2.478431086057678
llm_comparison_server_4models_30runs,llama3.2:1b,P1_20,tabgen_icl_residual,30,1.0,0.5,0.5,1.0,0.0,0.0,0.5988972156877866,0.06800651582144208,0.9243333333333333,0.6494325190242207,0.4914389745891132,1.0,0.4914389745891132,0.7333333333333333,7.566666666666666,0.0,7.566666666666666,0.3783333333333333,0.6216666666666666,1.0,1.0,0.20284498687999045,0.5751122003196389,0.9666666666666667,0.8531062222305871,1.0,1.0,0.29014327963633507,0.12561261872011775,0.55,1.0,0.4,1.0,0.4,0.4,0.21262531328320652,1.455313349565397,0.0,0.4,0.10917980419857666,0.0,,113.94011666666667,6.514592135312885,1.6845688104629517,0.7075885046963805
llm_comparison_server_4models_30runs,llama3.2:1b,P1_20,value_only_controlled_scale,30,1.0,0.0,1.0,1.0,0.0,0.0,0.6700021167981036,0.04907967893870903,0.9646666666666666,0.6945981504914136,0.35031239764973077,1.0,0.35031239764973077,1.0,3.533333333333333,0.0,3.533333333333333,0.17666666666666667,0.8233333333333334,1.0,1.0,0.6294690351774015,0.1489235667882527,1.0,1.0,1.0,1.0,0.05052371974195455,0.08405920419030186,0.26666666666666666,1.0,0.16666666666666666,1.0,0.16666666666666666,0.16666666666666666,0.27787969924811845,0.4177585399058182,0.0,0.16666666666666666,-0.38431883793434035,0.0,,101.236,5.867749319138725,1.7294758399327597,0.36456022893810697
llm_comparison_server_4models_30runs,llama3.2:1b,P2_28,epic_grouped_attribute_few_shot,30,1.0,0.3333333333333333,0.6666666666666666,1.0,0.3,0.3333333333333333,0.5617721760025194,0.2841043782475415,0.8954761904761904,0.6076039726668806,0.6762942522720745,1.0,0.6762942522720745,0.6666666666666666,14.633333333333333,0.0,14.633333333333333,0.5226190476190475,0.4773809523809524,1.0,1.0,0.28016409534211006,0.33507922547247215,1.0,0.8151725698529401,1.0,1.0,0.27978025649302113,0.5712301711636478,1.0,0.8541665814316294,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.14767055890044448,0.3036345104676325,0.36666666666666664,0.9666666666666667,0.35009451119438595,0.0,,109.43601587301588,8.722440785006077,4.247178729375204,6.583454888928304
llm_comparison_server_4models_30runs,llama3.2:1b,P2_28,harmonic_knn,30,1.0,0.8666666666666667,0.13333333333333333,1.0,0.03333333333333333,0.13333333333333333,0.5086359497811955,0.18981426058032724,0.8604761904761904,0.581280316501671,0.6724106748218173,1.0,0.6724106748218173,0.9333333333333333,19.266666666666666,0.0,19.266666666666666,0.6880952380952381,0.3119047619047619,1.0,0.9904761904761905,0.16278992752962698,0.2,1.0,0.9623313384770571,1.0,1.0,0.530782609015734,0.6229598287511998,0.5666666666666667,0.9692335948536683,0.03333333333333333,1.0,0.03333333333333333,0.03333333333333333,-0.22609609864379926,0.43908452386441044,0.13333333333333333,0.8333333333333334,0.15099913292155936,0.0,,108.48647380952382,10.718635123202139,1.2873976627985637,0.7105564559150788
llm_comparison_server_4models_30runs,llama3.2:1b,P2_28,prompt_only,30,1.0,1.0,0.0,1.0,0.0,0.0,0.22467996378497976,0.02098007954554087,0.8842380952380952,0.2536599779515331,0.5315393620853395,1.0,0.5315393620853395,1.0,15.366666666666667,0.0,15.366666666666667,0.5488095238095237,0.4511904761904762,1.0,0.9700000000000001,0.0,0.0012167978692195173,1.0,0.013423113936913037,1.0,1.0,0.5200000000000017,0.522824115008023,0.08333333333333333,1.0,0.0,1.0,0.0,0.0,4.24703521255246,2.100565884492097,0.06666666666666667,0.0,-0.240579637449963,0.0,,724.0952380952381,106.68727650032743,4.908063681920369,2.327742818401469
llm_comparison_server_4models_30runs,llama3.2:1b,P2_28,tabgen_icl_residual,30,1.0,0.9666666666666667,0.03333333333333333,1.0,0.0,0.0,0.4455870478591072,0.08567161094181236,0.8454761904761905,0.5244571261934714,0.6357558896905077,1.0,0.6357558896905077,0.9666666666666667,21.633333333333333,0.0,21.633333333333333,0.7726190476190475,0.2273809523809524,1.0,1.0,0.031457431457437686,0.06666666666666667,1.0,0.9997044066497813,1.0,1.0,0.48313852813852226,0.5768472906403941,0.48333333333333334,0.9997044066497813,0.0,1.0,0.0,0.0,-0.228922793894058,0.267717779986539,0.0,0.9666666666666667,0.030729489233425885,0.0,,112.06889285714286,8.075062847194298,1.211575706799825,0.7621982926928482
llm_comparison_server_4models_30runs,llama3.2:1b,P2_28,value_only_controlled_scale,30,1.0,0.06666666666666667,0.9333333333333333,1.0,0.0,0.5333333333333333,0.667267695496969,0.169471572698283,0.9354761904761905,0.7119601147811749,0.7201629467227232,1.0,0.7201629467227232,1.0,9.033333333333333,0.0,9.033333333333333,0.32261904761904764,0.6773809523809524,1.0,1.0,0.5333333333333324,0.6884074112100982,1.0,0.6260997145812692,1.0,1.0,0.5762131519274349,0.688089851521707,0.9333333333333333,0.6830154501084175,0.03333333333333333,1.0,0.03333333333333333,0.03333333333333333,-1.0590476190476177,1.1834278337010482,0.5666666666666667,0.03333333333333333,0.4849526760793091,0.0,,91.20984126984126,26.535125081499107,1.4660288572311402,0.338425798530517
llm_comparison_server_4models_30runs,llama3.2:1b,P3_28,epic_grouped_attribute_few_shot,30,1.0,0.8333333333333334,0.16666666666666666,1.0,0.3,0.3333333333333333,0.5882901441818976,0.2943150729953696,0.9554761904761905,0.6089793483471287,0.63269110244855,1.0,0.63269110244855,0.5,6.233333333333333,0.0,6.233333333333333,0.22261904761904763,0.7773809523809524,1.0,1.0,0.9566666666666667,0.45606701918273596,0.3333333333333333,0.6898503742057791,1.0,1.0,0.9499122198700343,0.4828021152586211,0.36666666666666664,0.7313834079988778,0.03333333333333333,1.0,0.5,0.5,2.5913482072266976,1.1948751625356615,0.5,0.0,0.6542110132090619,0.4666666666666667,1.5,137.14286678004535,37.21531271236747,9.947243849436441,15.509599593536237
llm_comparison_server_4models_30runs,llama3.2:1b,P3_28,harmonic_knn,30,1.0,1.0,0.0,1.0,0.0,0.1,0.4222652310976994,0.23842577082311128,0.8730952380952381,0.4706876634071878,0.7436711164060459,1.0,0.7436711164060459,1.0,17.766666666666666,0.0,17.766666666666666,0.6345238095238095,0.3654761904761905,1.0,1.0,0.45999999999999996,0.29675112638221723,0.23333333333333334,0.8926661939132007,1.0,1.0,0.8866666666666667,0.4681254206217814,0.7,0.9198923783357352,0.0,1.0,0.6,0.6,3.336976162240121,6.962771441354077,0.6,0.0,0.6607962679605427,0.13333333333333333,2.5,157.6670070861678,37.83637487973475,1.419088649749756,0.9736417743445687
llm_comparison_server_4models_30runs,llama3.2:1b,P3_28,prompt_only,30,1.0,0.9666666666666667,0.03333333333333333,1.0,0.0,0.0,0.25580445414003833,0.09805933499806796,0.8842703533026113,0.2838308847780141,0.35289402074740805,0.9600000000000001,0.3650993296974507,0.9,1.0,16.3,17.3,0.6178571428571428,0.6678571428571428,1.0,0.953494623655914,0.9666666666666667,0.007546074583273865,0.0,0.16111079786211574,1.0,1.0,0.9598244397400685,0.04233209598071825,0.03333333333333333,0.4249074497356827,0.0,0.6,0.9666666666666667,0.5666666666666667,12.939815900817543,6.792572967313541,0.9666666666666667,0.0,0.928404114026102,0.0,20.133333333333333,318.42942176870747,121.19229785759633,16.60928988456726,10.73526338367076
llm_comparison_server_4models_30runs,llama3.2:1b,P3_28,tabgen_icl_residual,30,1.0,0.8333333333333334,0.16666666666666666,1.0,0.03333333333333333,0.03333333333333333,0.3481612051086877,0.18167185265027955,0.8685714285714285,0.3914713248763097,0.78478262797801,1.0,0.78478262797801,0.9,18.366666666666667,0.0,18.366666666666667,0.655952380952381,0.3440476190476191,1.0,0.9988095238095238,0.36333333333333334,0.18634818858629057,0.1,0.9162037775856148,1.0,1.0,0.9266666666666666,0.3826515043979239,0.8666666666666667,0.9631456741807823,0.0,1.0,0.8,0.8,3.157709184107871,5.132534617934803,0.8,0.0,0.677089008678538,0.1,1.5333333333333334,139.14419756235827,33.94245504638894,5.152082173029582,14.943822278927724
llm_comparison_server_4models_30runs,llama3.2:1b,P3_28,value_only_controlled_scale,30,1.0,0.0,1.0,1.0,0.0,0.03333333333333333,0.5430222898458728,0.11855903146807065,0.9245238095238094,0.588046069458503,0.5685231037442543,1.0,0.5685231037442543,1.0,10.566666666666666,0.0,10.566666666666666,0.3773809523809524,0.6226190476190475,1.0,1.0,0.9666666666666667,0.5710857951016065,0.03333333333333333,0.7810984827324056,1.0,1.0,0.9,0.36427560257039115,0.06666666666666667,0.9431501457399595,0.03333333333333333,1.0,0.6666666666666666,0.6666666666666666,7.434129590533532,3.857941703126343,0.6666666666666666,0.0,0.5406968755725631,0.03333333333333333,13.6,200.19104308390024,69.30139245058716,1.55289998849233,0.421517784938753
llm_comparison_server_4models_30runs,llama3.2:1b,P4_30,epic_grouped_attribute_few_shot,30,1.0,0.06666666666666667,0.9333333333333333,1.0,0.06666666666666667,0.06666666666666667,0.5763281263634964,0.09664362676810559,0.8613333333333333,0.6694469343094619,0.8250181152630796,1.0,0.8250181152630796,0.9333333333333333,20.8,0.0,20.8,0.6933333333333334,0.30666666666666664,1.0,1.0,0.06614757137560251,0.9649170605391808,1.0,0.6467231053230643,1.0,1.0,0.81515933111855,0.8962904136475729,0.6166666666666667,0.9719560496195285,0.8333333333333334,1.0,0.8333333333333334,0.8333333333333334,-2.391002150537638,2.096965028430526,0.0,0.0,0.8902679118883984,0.0,,91.53484444444445,28.12059784243635,1.4739168643951417,1.8831436930836218
llm_comparison_server_4models_30runs,llama3.2:1b,P4_30,harmonic_knn,30,1.0,1.0,0.0,1.0,0.0,0.0,0.6192777777777778,0.03134190190168435,0.8357777777777777,0.7416666666666667,0.6701062703080845,1.0,0.6701062703080845,1.0,24.633333333333333,0.0,24.633333333333333,0.8211111111111111,0.17888888888888885,1.0,1.0,0.0,1.0,1.0,0.9666666666666668,1.0,1.0,0.9517187732715506,0.7047823240370515,0.03333333333333333,0.9905906505904023,0.9666666666666667,1.0,0.9666666666666667,0.9666666666666667,-2.5107341490545076,0.568741943749802,0.0,0.0,0.8855919975754999,0.0,,89.26388888888889,24.22364555861044,0.9712392012278239,0.40062678418368525
llm_comparison_server_4models_30runs,llama3.2:1b,P4_30,prompt_only,30,1.0,1.0,0.0,1.0,0.0,0.0,0.5000000000000001,0.0,1.0,0.5000000000000001,0.5000000000000001,1.0,0.5000000000000001,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,4.440892098500626e-16,1.0,1.0,0.0,1.0,1.0,4.440892098500626e-16,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,,245.0,86.5544144839919,11.592617241541545,2.636055605003335
llm_comparison_server_4models_30runs,llama3.2:1b,P4_30,tabgen_icl_residual,30,1.0,0.9333333333333333,0.06666666666666667,1.0,0.0,0.03333333333333333,0.6138342669745244,0.0489331100006232,0.8424444444444443,0.7313104864632908,0.6625194229990004,1.0,0.6625194229990004,0.9666666666666667,23.566666666666666,0.0,23.566666666666666,0.7855555555555556,0.2144444444444444,1.0,0.9977777777777778,0.03968854282536151,0.9701480893050802,1.0,0.9154053137227215,1.0,1.0,0.9194878380351827,0.6837685477763612,0.1,0.9468213061844571,0.9333333333333333,1.0,0.9333333333333333,0.9333333333333333,-2.3052073414905476,1.1537738641891828,0.0,0.0,0.8375112645915441,0.0,,87.45436666666666,25.53597069977062,1.1542434136072794,0.7443417168720292
llm_comparison_server_4models_30runs,llama3.2:1b,P4_30,value_only_controlled_scale,30,1.0,0.03333333333333333,0.9666666666666667,1.0,0.0,0.0,0.7441307372809288,0.019096794887869927,0.9544444444444444,0.7796003110935541,0.7799595961083338,1.0,0.7799595961083338,1.0,6.833333333333333,0.0,6.833333333333333,0.22777777777777777,0.7722222222222221,1.0,1.0,1.0,1.0,1.0,0.11840124437421619,1.0,1.0,1.0,1.0,1.0,0.11983838443333497,1.0,1.0,1.0,1.0,-1.9753856375428758,0.16205557600755033,0.0,0.0,0.9982756235273034,0.0,,194.08333643663192,17.1215194440574,2.531649438540141,0.6211724349638517
llm_comparison_server_4models_30runs,llama3.2:1b,P5_60,epic_grouped_attribute_few_shot,30,1.0,0.7666666666666667,0.23333333333333334,1.0,0.5,0.5333333333333333,0.654457215587395,0.3264984406636846,0.9144444444444445,0.6874183308468275,0.6537871027107798,1.0,0.6537871027107798,0.5,25.666666666666668,0.0,25.666666666666668,0.42777777777777776,0.5722222222222223,1.0,1.0,0.5099194120029034,0.5333333333333333,1.0,0.706420578051073,1.0,1.0,0.6729984573322891,0.634988871539978,0.5333333333333333,0.7738277486375187,0.5333333333333333,1.0,0.5333333333333333,0.5333333333333333,0.03285577475224508,0.03205319436158158,0.5333333333333333,1.0,0.5182022133633957,0.0,,112.14273333333334,11.678480083948681,12.836807036399842,8.004782412423832
llm_comparison_server_4models_30runs,llama3.2:1b,P5_60,harmonic_knn,30,1.0,0.9666666666666667,0.03333333333333333,1.0,0.03333333333333333,0.06666666666666667,0.4613548469685166,0.16280884355417038,0.834888888888889,0.5439636488079521,0.5165120510684272,1.0,0.5165120510684272,0.9333333333333333,49.53333333333333,0.0,49.53333333333333,0.8255555555555555,0.17444444444444449,1.0,1.0,0.09397430142744431,0.1,0.9833333333333333,0.9985469604710303,1.0,1.0,0.6771753596285034,0.30699255084084204,0.08333333333333333,0.9985469604710303,0.1,1.0,0.1,0.1,-0.06549930652033033,0.02924864382964105,0.1,1.0,0.09652959035236715,0.0,,110.23605347222222,6.3846922474222625,1.791372537612915,2.3499292770938474
llm_comparison_server_4models_30runs,llama3.2:1b,P5_60,prompt_only,30,1.0,1.0,0.0,1.0,0.0,0.0,0.20965415266985749,0.024263632801946457,0.8231772486772487,0.25440285988655365,0.5907997450515349,1.0,0.5907997450515349,1.0,41.2,0.0,41.2,0.6866666666666668,0.31333333333333335,1.0,0.8025529100529101,0.0,0.001910408432147582,1.0,0.015701031114066972,1.0,1.0,0.6666666666666639,0.5298656468728086,0.16666666666666666,1.0,0.0,1.0,0.0,0.0,0.9848490211125601,0.9299808407091712,0.0,0.0,0.1391729347112965,0.0,,799.7157076719577,92.13361492164798,7.482659268379211,5.620920248065799
llm_comparison_server_4models_30runs,llama3.2:1b,P5_60,tabgen_icl_residual,30,1.0,0.8666666666666667,0.13333333333333333,1.0,0.0,0.0,0.4033387501279607,0.0782589731497759,0.833009416195857,0.4862615944079725,0.4623948591750368,1.0,0.4623948591750368,0.9,46.766666666666666,0.0,46.766666666666666,0.7794444444444444,0.22055555555555556,1.0,0.9444915254237288,0.06792627344530677,0.05821800306313553,0.95,0.8689021011234476,1.0,1.0,0.6260302556077265,0.23919443868908558,0.1,0.8843547424033353,0.0,1.0,0.0,0.0,0.6208374085394086,2.5521210369195493,0.06666666666666667,0.9,0.056087615224852276,0.0,,140.11628703703704,40.45546028619188,3.0406471252441407,7.163137303674313
llm_comparison_server_4models_30runs,llama3.2:1b,P5_60,value_only_controlled_scale,30,1.0,1.0,0.0,1.0,0.0,0.0,0.5935380642584381,0.13006058053396136,0.8477777777777777,0.6999315156903847,0.6604173767539717,1.0,0.6604173767539717,1.0,45.666666666666664,0.0,45.666666666666664,0.7611111111111112,0.23888888888888887,1.0,1.0,0.28501219255321963,0.592773315800621,1.0,0.9219405544076984,1.0,1.0,0.898233270360328,0.7498593806557421,0.06666666666666667,0.9269101893331502,0.1,1.0,0.1,0.1,-0.02793813096230511,0.07303907334032499,0.1,1.0,0.2564630591836165,0.0,,96.91511111111112,18.465661169698716,1.687997007369995,0.4097514135243224
llm_comparison_server_4models_30runs,llama3.2:1b,P6_60,epic_grouped_attribute_few_shot,30,1.0,0.8666666666666667,0.13333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.8172223604883124,0.16648597153378675,0.9877777777777778,0.8205411435768754,0.819667160736084,1.0,0.819667160736084,0.06666666666666667,3.6666666666666665,0.0,3.6666666666666665,0.06111111111111111,0.9388888888888889,1.0,1.0,0.9496825396825398,0.5647830256093683,0.9333333333333333,0.8343656756822604,1.0,1.0,0.9563492063492064,0.5652995095481714,0.9333333333333333,0.8236865937136247,0.0,1.0,0.3333333333333333,0.3333333333333333,1.9037423821431878,0.5096376392986618,0.3333333333333333,0.0,0.7069636772831951,0.0,11.4,163.00177222222223,46.554215836945076,14.046965940793354,5.140203754772678
llm_comparison_server_4models_30runs,llama3.2:1b,P6_60,harmonic_knn,30,1.0,1.0,0.0,1.0,0.06666666666666667,0.06666666666666667,0.3618227903889217,0.2295169948267173,0.8554444444444445,0.40778611185916286,0.48459758036862477,1.0,0.48459758036862477,0.8666666666666667,43.36666666666667,0.0,43.36666666666667,0.7227777777777777,0.2772222222222222,1.0,1.0,0.4957142857142857,0.11027662557702281,0.16666666666666666,0.8584868694786764,1.0,1.0,0.9825396825396826,0.15469452984872642,0.41111111111111115,0.390044997974979,0.0,1.0,0.8333333333333334,0.8333333333333334,2.630252401405593,1.6082919100953657,0.8333333333333334,0.0,0.8932383726489135,0.06666666666666667,19.866666666666667,185.1335183531746,49.24960676827646,2.163222352663676,2.128448358665188
llm_comparison_server_4models_30runs,llama3.2:1b,P6_60,prompt_only,30,1.0,1.0,0.0,1.0,0.0,0.0,0.2248298272622486,0.012266672520122214,0.8902222222222222,0.25251741319601656,0.3790361864003664,0.9866666666666667,0.38236951973369976,1.0,24.8,4.133333333333334,28.933333333333334,0.4822222222222222,0.5177777777777777,1.0,1.0,1.0,0.001932493272045907,0.0,0.008137159512020457,1.0,1.0,0.9928571428571428,0.06356698135507476,0.0,0.47305395472258144,0.0,0.8666666666666667,1.0,0.8666666666666667,7.590194498471799,1.6393214398078193,1.0,0.0,0.9325680152069933,0.0,50.333333333333336,356.2788888888889,135.1768250334329,15.1928085009257,7.991992462445908
llm_comparison_server_4models_30runs,llama3.2:1b,P6_60,tabgen_icl_residual,30,1.0,1.0,0.0,1.0,0.0,0.0,0.34732071880569443,0.21584452334661786,0.8450000000000001,0.396414696854348,0.4782588638117345,1.0,0.4782588638117345,0.9333333333333333,46.5,0.0,46.5,0.775,0.22500000000000003,1.0,1.0,0.3958730158730159,0.07916841665991795,0.16666666666666666,0.9439506882177916,1.0,1.0,0.9753968253968254,0.12695172895165988,0.4444444444444445,0.36624245645400827,0.0,1.0,0.8333333333333334,0.8333333333333334,2.1553965398630504,0.525941856400636,0.8333333333333334,0.0,0.8848019415898053,0.1,17.1,169.35115144085412,41.32954311223798,1.9441028515497842,1.9578199388778572
