batch_id,model,n_runs,success_rate,raw_json_valid_rate,parse_repaired_rate,parse_success_rate,strict_llm_valid_rate,curated_series_valid_rate,mean_llm_profile_compliance_score,std_llm_profile_compliance_score,mean_llm_formal_validity_score,mean_llm_temporal_profile_score,mean_final_profile_compliance_score,mean_final_formal_validity_score,mean_final_temporal_profile_score,length_curation_rate,mean_completed_points,mean_truncated_points,mean_curation_intensity,mean_curation_change_rate,mean_llm_length_score,mean_llm_numeric_validity_score,mean_llm_range_score,mean_llm_trend_score,mean_llm_seasonality_score,mean_llm_anomaly_score,mean_llm_noise_score,mean_final_length_score,mean_final_range_score,mean_final_trend_score,mean_final_seasonality_score,mean_final_anomaly_score,mean_final_noise_score,legacy_valid_series_rate,legacy_structural_valid_rate,legacy_temporal_valid_rate,legacy_final_recomputed_rate,mean_slope,std_slope,weekly_seasonality_rate,no_strong_trend_rate,mean_weekly_autocorrelation,anomaly_count_rate,mean_anomaly_count,mean_value,mean_std,mean_time_seconds,std_time_seconds
method_comparison_llama1b_30runs,llama3.2:1b,1980,0.9767676767676767,0.6661616161616162,0.31414141414141417,0.9803030303030303,0.025252525252525252,0.04696969696969697,0.4167011637051062,0.22052519195434808,0.8518759289488292,0.4829824517271754,0.4991994245210328,0.9797474747474748,0.5079746770462853,0.7762626262626262,20.727272727272727,0.39545454545454545,21.12272727272727,0.5336568061568061,0.4481433381433382,0.9767676767676767,0.8660342863987878,0.3789304654846661,0.36369988024162325,0.6091750841750843,0.580124377007328,0.9767676767676767,0.9767676767676767,0.6226547739615413,0.37326801408285254,0.4069023569023569,0.6290735632383905,0.18787878787878787,0.9651515151515152,0.447979797979798,0.4409090909090909,1.7655216165528904,5.993825916811509,0.3106060606060606,0.2313131313131313,0.4350788175046859,0.014646464646464647,17.846153846153847,206.19411575774657,93.12390333430065,51.826712745127054,87.87371554362892
